"ensembl_gene_id"	"gene_biotype"	"external_gene_name"
"ENSRNOG00000014010"	"protein_coding"	"Gfra2"
"ENSRNOG00000014054"	"protein_coding"	"Adam7"
"ENSRNOG00000014191"	"protein_coding"	"Zfp395"
"ENSRNOG00000014231"	"protein_coding"	"Pnoc"
"ENSRNOG00000014265"	"protein_coding"	"Tnfrsf19"
"ENSRNOG00000014282"	"protein_coding"	"Cebpe"
"ENSRNOG00000014291"	"protein_coding"	"Elp3"
"ENSRNOG00000014311"	"protein_coding"	"Slc7a8"
"ENSRNOG00000014398"	"protein_coding"	"Scara5"
"ENSRNOG00000014478"	"protein_coding"	"Fndc3a"
"ENSRNOG00000014509"	"protein_coding"	"Sacs"
"ENSRNOG00000014518"	"protein_coding"	"Adam28"
"ENSRNOG00000014603"	"protein_coding"	"Sgcg"
"ENSRNOG00000014653"	"protein_coding"	"Arl11"
"ENSRNOG00000014659"	"protein_coding"	"Ebpl"
"ENSRNOG00000014887"	"protein_coding"	"Homez"
"ENSRNOG00000014904"	"protein_coding"	"Ppp1r3e"
"ENSRNOG00000014945"	"protein_coding"	"Kpna3"
"ENSRNOG00000015042"	"protein_coding"	"Cysltr2"
"ENSRNOG00000015054"	"protein_coding"	"Rcbtb2"
"ENSRNOG00000015075"	"protein_coding"	"Stc1"
"ENSRNOG00000015095"	"protein_coding"	"Spryd7"
"ENSRNOG00000015308"	"protein_coding"	"Pbk"
"ENSRNOG00000015477"	"protein_coding"	"Nkx3-1"
"ENSRNOG00000015495"	"protein_coding"	"Slc25a37"
"ENSRNOG00000015577"	"protein_coding"	"Lpar6"
"ENSRNOG00000015732"	"protein_coding"	"Bcl2l2"
"ENSRNOG00000015921"	"protein_coding"	"Esco2"
"ENSRNOG00000015939"	"protein_coding"	"Ccdc25"
"ENSRNOG00000016029"	"protein_coding"	"Rb1"
"ENSRNOG00000016177"	"protein_coding"	"Scara3"
"ENSRNOG00000016271"	"protein_coding"	"Itm2b"
"ENSRNOG00000016321"	"protein_coding"	"Entpd4"
"ENSRNOG00000016414"	"protein_coding"	"Slc22a17"
"ENSRNOG00000016460"	"protein_coding"	"Clu"
"ENSRNOG00000016648"	"protein_coding"	"Gulo"
"ENSRNOG00000016758"	"protein_coding"	"Loxl2"
"ENSRNOG00000016777"	"protein_coding"	"AABR07018321.1"
"ENSRNOG00000016804"	"protein_coding"	"Il25"
"ENSRNOG00000016828"	"protein_coding"	"Cmtm5"
"ENSRNOG00000016939"	"protein_coding"	"Chmp7"
"ENSRNOG00000016983"	"protein_coding"	"Myh7"
"ENSRNOG00000017027"	"protein_coding"	"Adam2"
"ENSRNOG00000017170"	"protein_coding"	"Med4"
"ENSRNOG00000017286"	"protein_coding"	"Ephx2"
"ENSRNOG00000017373"	"protein_coding"	"Rhobtb2"
"ENSRNOG00000017424"	"protein_coding"	"Chrna2"
"ENSRNOG00000017481"	"protein_coding"	"Sucla2"
"ENSRNOG00000017828"	"protein_coding"	"Egr3"
"ENSRNOG00000018023"	"protein_coding"	"Bin3"
"ENSRNOG00000018069"	"protein_coding"	"Ngdn"
"ENSRNOG00000018105"	"protein_coding"	"Thtpa"
"ENSRNOG00000018177"	"protein_coding"	"Dhrs2"
"ENSRNOG00000018238"	"protein_coding"	"Nuggc"
"ENSRNOG00000018239"	"protein_coding"	"Dhrs4"
"ENSRNOG00000018295"	"protein_coding"	"Ccar2"
"ENSRNOG00000018399"	"protein_coding"	"Cpne6"
"ENSRNOG00000018528"	"protein_coding"	"Nrl"
"ENSRNOG00000018536"	"protein_coding"	"Pck2"
"ENSRNOG00000018825"	"protein_coding"	"Dcaf11"
"ENSRNOG00000019019"	"protein_coding"	"Fitm1"
"ENSRNOG00000019041"	"protein_coding"	"Psme1"
"ENSRNOG00000019162"	"protein_coding"	"Emc9"
"ENSRNOG00000019246"	"protein_coding"	"Psme2"
"ENSRNOG00000019438"	"protein_coding"	"Rnf31"
"ENSRNOG00000019478"	"protein_coding"	"Irf9"
"ENSRNOG00000019503"	"protein_coding"	"Rec8"
"ENSRNOG00000019553"	"protein_coding"	"Ipo4"
"ENSRNOG00000019710"	"protein_coding"	"Tm9sf1"
"ENSRNOG00000019789"	"protein_coding"	"Tssk4"
"ENSRNOG00000019840"	"protein_coding"	"Mdp1"
"ENSRNOG00000019895"	"protein_coding"	"Nedd8"
"ENSRNOG00000020136"	"protein_coding"	"Tgm1"
"ENSRNOG00000020189"	"protein_coding"	"Tinf2"
"ENSRNOG00000020216"	"protein_coding"	"Gmpr2"
"ENSRNOG00000020264"	"protein_coding"	"Dhrs1"
"ENSRNOG00000020321"	"protein_coding"	"Nop9"
"ENSRNOG00000020377"	"protein_coding"	"Cideb"
"ENSRNOG00000020382"	"protein_coding"	"Ltb4r2"
"ENSRNOG00000020399"	"protein_coding"	"Ltb4r"
"ENSRNOG00000020401"	"protein_coding"	"Adcy4"
"ENSRNOG00000020465"	"protein_coding"	"Ripk3"
"ENSRNOG00000020482"	"protein_coding"	"Nfatc4"
"ENSRNOG00000020503"	"protein_coding"	"Cbln3"
"ENSRNOG00000020506"	"protein_coding"	"Khnyn"
"ENSRNOG00000020544"	"protein_coding"	"Sdr39u1"
"ENSRNOG00000020563"	"protein_coding"	"Cma1"
"ENSRNOG00000020625"	"protein_coding"	"Mcpt2"
"ENSRNOG00000020647"	"protein_coding"	"Ctsg"
"ENSRNOG00000020685"	"protein_coding"	"Atp12a"
"ENSRNOG00000020782"	"protein_coding"	"Pspc1"
"ENSRNOG00000021314"	"protein_coding"	"Fdft1"
"ENSRNOG00000021680"	"protein_coding"	"Setdb2"
"ENSRNOG00000021712"	"protein_coding"	"Rcbtb1"
"ENSRNOG00000021823"	"pseudogene"	"AABR07018318.1"
"ENSRNOG00000021831"	"protein_coding"	"Kcnrg"
"ENSRNOG00000021843"	"protein_coding"	"AABR07072463.1"
"ENSRNOG00000021847"	"protein_coding"	"Ska3"
"ENSRNOG00000021910"	"protein_coding"	"Nkx2-6"
"ENSRNOG00000021943"	"protein_coding"	"Fam216b"
"ENSRNOG00000022094"	"protein_coding"	"Lacc1"
"ENSRNOG00000022116"	"protein_coding"	"Gjb6"
"ENSRNOG00000022462"	"protein_coding"	"AABR07018437.1"
"ENSRNOG00000022597"	"protein_coding"	"Cenpj"
"ENSRNOG00000022760"	"protein_coding"	"Rubcnl"
"ENSRNOG00000024703"	"protein_coding"	"Dock5"
"ENSRNOG00000024785"	"protein_coding"	"Mcpt4"
"ENSRNOG00000025239"	"protein_coding"	"Nudt15"
"ENSRNOG00000025302"	"protein_coding"	"Cdca2"
"ENSRNOG00000025518"	"protein_coding"	"Carmil3"
"ENSRNOG00000025536"	"protein_coding"	"AABR07018331.1"
"ENSRNOG00000025589"	"protein_coding"	"Jph4"
"ENSRNOG00000025619"	"protein_coding"	"Ap1g2"
"ENSRNOG00000025634"	"protein_coding"	"Zfhx2"
"ENSRNOG00000025638"	"protein_coding"	"Npm2"
"ENSRNOG00000025757"	"protein_coding"	"Myh6"
"ENSRNOG00000026247"	"processed_transcript"	"AABR07018326.1"
"ENSRNOG00000027839"	"protein_coding"	"Ptk2b"
"ENSRNOG00000028810"	"protein_coding"	"Gzmf"
"ENSRNOG00000029146"	"protein_coding"	"RGD1308430"
"ENSRNOG00000029220"	"protein_coding"	"Zmym5"
"ENSRNOG00000029316"	"protein_coding"	"Gtf2f2"
"ENSRNOG00000029520"	"processed_pseudogene"	"AC110315.1"
"ENSRNOG00000029808"	"protein_coding"	"LOC100360244"
"ENSRNOG00000029860"	"protein_coding"	"Gzmn"
"ENSRNOG00000030018"	"protein_coding"	"Gzmc"
"ENSRNOG00000030483"	"protein_coding"	"Rabggta"
"ENSRNOG00000030724"	"protein_coding"	"Adamdec1"
"ENSRNOG00000031061"	"protein_coding"	"LOC306079"
"ENSRNOG00000031304"	"protein_coding"	"Mcpt1l3"
"ENSRNOG00000031532"	"protein_coding"	"AABR07018167.1"
"ENSRNOG00000031618"	"protein_coding"	"AABR07018028.1"
"ENSRNOG00000031720"	"protein_coding"	"AABR07018269.1"
"ENSRNOG00000031792"	"protein_coding"	"Mcpt1l4"
"ENSRNOG00000032148"	"protein_coding"	"AABR07018050.1"
"ENSRNOG00000032317"	"protein_coding"	"AABR07018164.1"
"ENSRNOG00000033109"	"protein_coding"	"AC097037.1"
"ENSRNOG00000033141"	"protein_coding"	"AC123280.1"
"ENSRNOG00000033186"	"processed_pseudogene"	"AC097037.2"
"ENSRNOG00000035471"	"miRNA"	"Mir124-1"
"ENSRNOG00000035583"	"miRNA"	"Mir3546"
"ENSRNOG00000035629"	"miRNA"	"Mir320a"
"ENSRNOG00000036381"	"miRNA"	"AABR07018115.1"
"ENSRNOG00000036382"	"miRNA"	"AABR07018062.1"
"ENSRNOG00000036384"	"miRNA"	"AC109100.1"
"ENSRNOG00000038228"	"protein_coding"	"Serp2"
"ENSRNOG00000038291"	"protein_coding"	"Lrrc63"
"ENSRNOG00000038483"	"protein_coding"	"AABR07018323.1"
"ENSRNOG00000038619"	"pseudogene"	"AABR07018155.1"
"ENSRNOG00000038757"	"protein_coding"	"Defb44"
"ENSRNOG00000038758"	"protein_coding"	"Defb30"
"ENSRNOG00000038759"	"protein_coding"	"Defb43"
"ENSRNOG00000038760"	"protein_coding"	"Defb41"
"ENSRNOG00000038762"	"protein_coding"	"Defb42"
"ENSRNOG00000038917"	"protein_coding"	"RGD1563302"
"ENSRNOG00000039060"	"protein_coding"	"AABR07017917.1"
"ENSRNOG00000039284"	"protein_coding"	"Haus4"
"ENSRNOG00000039297"	"protein_coding"	"Mrpl52"
"ENSRNOG00000039432"	"lincRNA"	"AABR07017838.1"
"ENSRNOG00000040381"	"miRNA"	"Mir759"
"ENSRNOG00000041287"	"miRNA"	"AABR07018321.2"
"ENSRNOG00000041381"	"miRNA"	"Mir208b"
"ENSRNOG00000042029"	"protein_coding"	"Efs"
"ENSRNOG00000042103"	"protein_coding"	"AABR07017902.2"
"ENSRNOG00000042156"	"lincRNA"	"AABR07017874.1"
"ENSRNOG00000042195"	"protein_coding"	"Pabpn1"
"ENSRNOG00000042267"	"protein_coding"	"RGD1564324"
"ENSRNOG00000042281"	"protein_coding"	"AABR07018124.1"
"ENSRNOG00000042404"	"protein_coding"	"Ccdc122"
"ENSRNOG00000042960"	"protein_coding"	"Rgcc"
"ENSRNOG00000043061"	"protein_coding"	"Siah3"
"ENSRNOG00000044429"	"rRNA"	"RF00001"
"ENSRNOG00000044555"	"rRNA"	"RF00001"
"ENSRNOG00000044990"	"rRNA"	"RF00001"
"ENSRNOG00000045525"	"protein_coding"	"AABR07017870.1"
"ENSRNOG00000045549"	"protein_coding"	"AABR07017825.1"
"ENSRNOG00000045597"	"protein_coding"	"AABR07018132.1"
"ENSRNOG00000045641"	"protein_coding"	"LOC691695"
"ENSRNOG00000045762"	"miRNA"	"AABR07018048.1"
"ENSRNOG00000045863"	"protein_coding"	"Naa16"
"ENSRNOG00000045973"	"protein_coding"	"Gzmbl2"
"ENSRNOG00000046187"	"protein_coding"	"AABR07017824.1"
"ENSRNOG00000046229"	"protein_coding"	"AC130940.1"
"ENSRNOG00000046301"	"protein_coding"	"Gzmbl3"
"ENSRNOG00000046326"	"protein_coding"	"Rp1l1"
"ENSRNOG00000046356"	"protein_coding"	"AABR07017830.1"
"ENSRNOG00000046413"	"miRNA"	"rno-mir-598-1"
"ENSRNOG00000046524"	"miRNA"	"AABR07018434.1"
"ENSRNOG00000046553"	"protein_coding"	"Olr1297"
"ENSRNOG00000046646"	"protein_coding"	"LOC103693854"
"ENSRNOG00000046648"	"protein_coding"	"LOC100910500"
"ENSRNOG00000046753"	"miRNA"	"Mir6320"
"ENSRNOG00000046822"	"miRNA"	"AABR07018062.2"
"ENSRNOG00000046841"	"miRNA"	"Mir598"
"ENSRNOG00000046976"	"protein_coding"	"AABR07017831.1"
"ENSRNOG00000047091"	"protein_coding"	"Psmb11"
"ENSRNOG00000047106"	"protein_coding"	"Mtrf1"
"ENSRNOG00000047211"	"protein_coding"	"Fzd3"
"ENSRNOG00000047227"	"protein_coding"	"Olr1293"
"ENSRNOG00000047258"	"protein_coding"	"Prss55"
"ENSRNOG00000047413"	"protein_coding"	"Spert"
"ENSRNOG00000047570"	"protein_coding"	"AABR07017825.2"
"ENSRNOG00000047604"	"protein_coding"	"Kbtbd6"
"ENSRNOG00000047632"	"protein_coding"	"LOC683422"
"ENSRNOG00000047637"	"protein_coding"	"Prss51"
"ENSRNOG00000047817"	"protein_coding"	"Enox1"
"ENSRNOG00000048128"	"protein_coding"	"AABR07017825.3"
"ENSRNOG00000048203"	"protein_coding"	"AABR07017838.2"
"ENSRNOG00000048328"	"protein_coding"	"AABR07017849.1"
"ENSRNOG00000048355"	"miRNA"	"AABR07018434.2"
"ENSRNOG00000048413"	"protein_coding"	"AABR07017809.1"
"ENSRNOG00000048431"	"protein_coding"	"Nynrin"
"ENSRNOG00000048508"	"protein_coding"	"Olr1278"
"ENSRNOG00000048542"	"protein_coding"	"LOC100910060"
"ENSRNOG00000048543"	"protein_coding"	"AABR07017892.1"
"ENSRNOG00000048578"	"protein_coding"	"AABR07017901.1"
"ENSRNOG00000048585"	"protein_coding"	"AABR07018244.1"
"ENSRNOG00000048644"	"protein_coding"	"AC115371.1"
"ENSRNOG00000048670"	"protein_coding"	"AABR07017841.1"
"ENSRNOG00000048743"	"unprocessed_pseudogene"	"AABR07018273.1"
"ENSRNOG00000048997"	"miRNA"	"AABR07018434.3"
"ENSRNOG00000049071"	"protein_coding"	"Phyhip"
"ENSRNOG00000049074"	"protein_coding"	"AABR07017958.1"
"ENSRNOG00000049096"	"protein_coding"	"Mcpt8l2"
"ENSRNOG00000049547"	"protein_coding"	"Tnfsf11"
"ENSRNOG00000049652"	"protein_coding"	"Olr1295"
"ENSRNOG00000049726"	"protein_coding"	"AABR07018016.1"
"ENSRNOG00000049919"	"protein_coding"	"LOC691670"
"ENSRNOG00000049928"	"protein_coding"	"AABR07017895.1"
"ENSRNOG00000049976"	"protein_coding"	"Gzmb"
"ENSRNOG00000049991"	"protein_coding"	"Mcpt10"
"ENSRNOG00000050046"	"miRNA"	"AABR07018226.1"
"ENSRNOG00000050053"	"protein_coding"	"AABR07017868.1"
"ENSRNOG00000050184"	"protein_coding"	"LOC685907"
"ENSRNOG00000050211"	"processed_pseudogene"	"AABR07018273.2"
"ENSRNOG00000050283"	"protein_coding"	"Olr1294"
"ENSRNOG00000050388"	"protein_coding"	"AABR07017868.2"
"ENSRNOG00000050432"	"protein_coding"	"AABR07017850.1"
"ENSRNOG00000050460"	"protein_coding"	"AABR07017936.1"
"ENSRNOG00000050842"	"protein_coding"	"Olr1279"
"ENSRNOG00000050996"	"protein_coding"	"Kctd4"
"ENSRNOG00000051120"	"protein_coding"	"Il17d"
"ENSRNOG00000051196"	"protein_coding"	"AABR07018038.1"
"ENSRNOG00000051238"	"protein_coding"	"Mphosph8"
"ENSRNOG00000051403"	"snoRNA"	"RF00392"
"ENSRNOG00000051407"	"lincRNA"	"AABR07018457.1"
"ENSRNOG00000051452"	"lincRNA"	"AABR07018124.2"
"ENSRNOG00000051538"	"miRNA"	"AABR07018321.3"
"ENSRNOG00000051595"	"snRNA"	"RF00026"
"ENSRNOG00000051646"	"snRNA"	"RF00026"
"ENSRNOG00000051728"	"protein_coding"	"AABR07017824.2"
"ENSRNOG00000051765"	"snoRNA"	"RF00560"
"ENSRNOG00000051849"	"miRNA"	"AABR07018128.1"
"ENSRNOG00000051907"	"lincRNA"	"AABR07017818.1"
"ENSRNOG00000052066"	"lincRNA"	"AABR07018269.2"
"ENSRNOG00000052103"	"lincRNA"	"AABR07017912.1"
"ENSRNOG00000052228"	"protein_coding"	"AC115371.2"
"ENSRNOG00000052267"	"protein_coding"	"Olr1285"
"ENSRNOG00000052364"	"protein_coding"	"AABR07017804.1"
"ENSRNOG00000052442"	"lincRNA"	"AABR07018262.1"
"ENSRNOG00000052447"	"misc_RNA"	"RF00100"
"ENSRNOG00000052566"	"lincRNA"	"LOC108352926"
"ENSRNOG00000052671"	"protein_coding"	"LOC100911064"
"ENSRNOG00000052683"	"snRNA"	"RF00026"
"ENSRNOG00000052738"	"snRNA"	"RF00066"
"ENSRNOG00000052751"	"lincRNA"	"AABR07018100.1"
"ENSRNOG00000052759"	"protein_coding"	"AABR07017875.1"
"ENSRNOG00000052895"	"protein_coding"	"LOC100910719"
"ENSRNOG00000052896"	"protein_coding"	"AABR07017825.4"
"ENSRNOG00000052926"	"lincRNA"	"AC111687.1"
"ENSRNOG00000052966"	"lincRNA"	"AC097037.3"
"ENSRNOG00000053041"	"lincRNA"	"AABR07018183.1"
"ENSRNOG00000053120"	"snRNA"	"RF00003"
"ENSRNOG00000053133"	"snoRNA"	"RF00560"
"ENSRNOG00000053145"	"protein_coding"	"Vwa8"
"ENSRNOG00000053204"	"lincRNA"	"AABR07017872.1"
"ENSRNOG00000053233"	"lincRNA"	"AABR07018119.1"
"ENSRNOG00000053256"	"protein_coding"	"Olr1292"
"ENSRNOG00000053334"	"protein_coding"	"Stmn4"
"ENSRNOG00000053490"	"pseudogene"	"AC133424.1"
"ENSRNOG00000053491"	"lincRNA"	"LOC108352928"
"ENSRNOG00000053494"	"protein_coding"	"Mcpt1l1"
"ENSRNOG00000053522"	"protein_coding"	"LOC691850"
"ENSRNOG00000053579"	"snRNA"	"RF00026"
"ENSRNOG00000053618"	"protein_coding"	"Olr1646"
"ENSRNOG00000053749"	"protein_coding"	"AABR07017855.1"
"ENSRNOG00000053891"	"protein_coding"	"AABR07018078.1"
"ENSRNOG00000053915"	"protein_coding"	"Setdb2"
"ENSRNOG00000053993"	"snRNA"	"RF00004"
"ENSRNOG00000054138"	"lincRNA"	"AABR07018438.1"
"ENSRNOG00000054152"	"miRNA"	"AABR07018115.2"
"ENSRNOG00000054168"	"snRNA"	"RF00026"
"ENSRNOG00000054194"	"lincRNA"	"AABR07018116.1"
"ENSRNOG00000054268"	"lincRNA"	"AABR07018504.1"
"ENSRNOG00000054386"	"snRNA"	"RF00066"
"ENSRNOG00000054532"	"miRNA"	"AABR07018053.1"
"ENSRNOG00000054573"	"lincRNA"	"AABR07018262.2"
"ENSRNOG00000054637"	"lincRNA"	"AC115371.3"
"ENSRNOG00000054808"	"protein_coding"	"AABR07017870.2"
"ENSRNOG00000054812"	"lincRNA"	"AABR07017846.1"
"ENSRNOG00000054874"	"snoRNA"	"RF00568"
"ENSRNOG00000054909"	"protein_coding"	"AABR07017900.1"
"ENSRNOG00000054986"	"lincRNA"	"AABR07018050.2"
"ENSRNOG00000054992"	"protein_coding"	"AABR07017833.1"
"ENSRNOG00000055039"	"misc_RNA"	"RF00100"
"ENSRNOG00000055062"	"lincRNA"	"AABR07018198.1"
"ENSRNOG00000055128"	"snoRNA"	"RF00263"
"ENSRNOG00000055173"	"misc_RNA"	"RF00100"
"ENSRNOG00000055203"	"misc_RNA"	"RF00100"
"ENSRNOG00000055476"	"lincRNA"	"AABR07017868.3"
"ENSRNOG00000055553"	"snoRNA"	"RF00322"
"ENSRNOG00000055627"	"protein_coding"	"AC114070.1"
"ENSRNOG00000055735"	"protein_coding"	"LOC100911127"
"ENSRNOG00000055935"	"protein_coding"	"Olr1286"
"ENSRNOG00000056070"	"lincRNA"	"AABR07018476.1"
"ENSRNOG00000056083"	"lincRNA"	"AABR07018119.2"
"ENSRNOG00000056292"	"lincRNA"	"AABR07018197.1"
"ENSRNOG00000056343"	"protein_coding"	"Lats2"
"ENSRNOG00000056759"	"snoRNA"	"RF00392"
"ENSRNOG00000056892"	"protein_coding"	"AABR07017868.4"
"ENSRNOG00000056912"	"snoRNA"	"RF00560"
"ENSRNOG00000056918"	"lincRNA"	"LOC102547734"
"ENSRNOG00000056929"	"snRNA"	"RF00026"
"ENSRNOG00000057138"	"lincRNA"	"AABR07018198.2"
"ENSRNOG00000057277"	"snRNA"	"RF00026"
"ENSRNOG00000057305"	"lincRNA"	"AABR07018503.1"
"ENSRNOG00000057310"	"protein_coding"	"Olr1288"
"ENSRNOG00000057587"	"protein_coding"	"AABR07017812.1"
"ENSRNOG00000057750"	"processed_pseudogene"	"AABR07018058.1"
"ENSRNOG00000057810"	"protein_coding"	"Olr1283"
"ENSRNOG00000057827"	"protein_coding"	"Lmln2"
"ENSRNOG00000057847"	"lincRNA"	"AABR07018459.1"
"ENSRNOG00000057857"	"protein_coding"	"AABR07017868.5"
"ENSRNOG00000057931"	"lincRNA"	"AABR07018447.1"
"ENSRNOG00000057970"	"snoRNA"	"RF00406"
"ENSRNOG00000058011"	"pseudogene"	"AABR07018244.2"
"ENSRNOG00000058056"	"snoRNA"	"RF00560"
"ENSRNOG00000058117"	"lincRNA"	"AABR07018456.1"
"ENSRNOG00000058383"	"lincRNA"	"AABR07018087.1"
"ENSRNOG00000058454"	"lincRNA"	"LOC108353037"
"ENSRNOG00000058542"	"lincRNA"	"AABR07017814.1"
"ENSRNOG00000058716"	"protein_coding"	"AABR07018191.1"
"ENSRNOG00000058815"	"lincRNA"	"AABR07018503.2"
"ENSRNOG00000059143"	"lincRNA"	"AABR07018331.2"
"ENSRNOG00000059187"	"snRNA"	"RF00026"
"ENSRNOG00000059192"	"lincRNA"	"LOC102550121"
"ENSRNOG00000059279"	"protein_coding"	"AABR07018048.2"
"ENSRNOG00000059454"	"lincRNA"	"AABR07018416.1"
"ENSRNOG00000059982"	"protein_coding"	"LOC100910599"
"ENSRNOG00000060189"	"lincRNA"	"AABR07018342.1"
"ENSRNOG00000060223"	"lincRNA"	"AABR07018115.3"
"ENSRNOG00000060250"	"protein_coding"	"AABR07017841.2"
"ENSRNOG00000060272"	"protein_coding"	"AABR07018272.1"
"ENSRNOG00000060405"	"protein_coding"	"AABR07017922.1"
"ENSRNOG00000060452"	"snRNA"	"RF00015"
"ENSRNOG00000060541"	"lincRNA"	"AABR07017825.5"
"ENSRNOG00000060554"	"pseudogene"	"AABR07018218.1"
"ENSRNOG00000060608"	"lincRNA"	"AABR07018226.2"
"ENSRNOG00000060632"	"protein_coding"	"Olr1291"
"ENSRNOG00000060640"	"lincRNA"	"AABR07018290.1"
"ENSRNOG00000060737"	"lincRNA"	"AABR07018390.1"
"ENSRNOG00000060777"	"lincRNA"	"AABR07017815.1"
"ENSRNOG00000061036"	"protein_coding"	"AABR07017825.6"
"ENSRNOG00000061107"	"lincRNA"	"AABR07018170.1"
"ENSRNOG00000061145"	"snoRNA"	"RF00560"
"ENSRNOG00000061152"	"protein_coding"	"AABR07018038.2"
"ENSRNOG00000061157"	"pseudogene"	"AABR07017999.1"
"ENSRNOG00000061336"	"snRNA"	"RF00003"
"ENSRNOG00000061459"	"protein_coding"	"AC114070.2"
"ENSRNOG00000061481"	"lincRNA"	"AC141168.1"
"ENSRNOG00000061532"	"protein_coding"	"AABR07017825.7"
"ENSRNOG00000061561"	"lincRNA"	"AABR07018373.1"
"ENSRNOG00000061631"	"lincRNA"	"AC132635.1"
"ENSRNOG00000061759"	"snoRNA"	"RF00560"
"ENSRNOG00000061789"	"protein_coding"	"AABR07017878.1"
"ENSRNOG00000061809"	"pseudogene"	"LOC100911015"
"ENSRNOG00000061828"	"protein_coding"	"AABR07017902.3"
"ENSRNOG00000061921"	"lincRNA"	"AABR07018064.1"
"ENSRNOG00000000104"	"protein_coding"	"Thoc3"
"ENSRNOG00000000105"	"protein_coding"	"Cplx2"
"ENSRNOG00000000133"	"protein_coding"	"Txndc15"
"ENSRNOG00000001455"	"protein_coding"	"Kif13a"
"ENSRNOG00000001456"	"protein_coding"	"Nup153"
"ENSRNOG00000004516"	"protein_coding"	"Itgbl1"
"ENSRNOG00000004752"	"protein_coding"	"Nalcn"
"ENSRNOG00000008671"	"processed_transcript"	"AABR07019383.1"
"ENSRNOG00000008785"	"protein_coding"	"Klf5"
"ENSRNOG00000008814"	"pseudogene"	"Setsip"
"ENSRNOG00000008834"	"protein_coding"	"Dach1"
"ENSRNOG00000008970"	"protein_coding"	"Pcdh17"
"ENSRNOG00000008986"	"protein_coding"	"Diaph3"
"ENSRNOG00000009034"	"protein_coding"	"Tdrd3"
"ENSRNOG00000009125"	"protein_coding"	"Dis3"
"ENSRNOG00000009145"	"protein_coding"	"Klf12"
"ENSRNOG00000009208"	"protein_coding"	"Pibf1"
"ENSRNOG00000009209"	"protein_coding"	"Slitrk1"
"ENSRNOG00000009288"	"protein_coding"	"Fgf14"
"ENSRNOG00000009431"	"protein_coding"	"Tbc1d4"
"ENSRNOG00000009521"	"processed_pseudogene"	"AABR07019061.1"
"ENSRNOG00000009530"	"protein_coding"	"Uchl3"
"ENSRNOG00000009649"	"protein_coding"	"Slitrk5"
"ENSRNOG00000009661"	"protein_coding"	"Tgds"
"ENSRNOG00000009690"	"protein_coding"	"Rnf219"
"ENSRNOG00000009766"	"protein_coding"	"Gpr180"
"ENSRNOG00000009836"	"protein_coding"	"Rbm26"
"ENSRNOG00000009919"	"protein_coding"	"Acod1"
"ENSRNOG00000010058"	"protein_coding"	"Spry2"
"ENSRNOG00000010064"	"protein_coding"	"Abcc4"
"ENSRNOG00000010085"	"protein_coding"	"Cldn10"
"ENSRNOG00000010144"	"processed_pseudogene"	"AABR07019399.1"
"ENSRNOG00000010311"	"protein_coding"	"Dzip1"
"ENSRNOG00000010352"	"protein_coding"	"Dnajc3"
"ENSRNOG00000010479"	"protein_coding"	"Mycbp2"
"ENSRNOG00000010737"	"protein_coding"	"Mbnl2"
"ENSRNOG00000010882"	"protein_coding"	"Sptlc1"
"ENSRNOG00000010989"	"protein_coding"	"Ipo5"
"ENSRNOG00000010997"	"protein_coding"	"Ednrb"
"ENSRNOG00000011203"	"protein_coding"	"Farp1"
"ENSRNOG00000011374"	"protein_coding"	"Catsper3"
"ENSRNOG00000011423"	"protein_coding"	"Pitx1"
"ENSRNOG00000011511"	"protein_coding"	"Stk24"
"ENSRNOG00000011523"	"protein_coding"	"H2afy"
"ENSRNOG00000011598"	"protein_coding"	"Slc15a1"
"ENSRNOG00000011668"	"protein_coding"	"Nfil3"
"ENSRNOG00000011684"	"protein_coding"	"Auh"
"ENSRNOG00000011947"	"protein_coding"	"Tifab"
"ENSRNOG00000011955"	"protein_coding"	"AABR07026997.1"
"ENSRNOG00000011969"	"protein_coding"	"Dock9"
"ENSRNOG00000011984"	"protein_coding"	"Cxcl14"
"ENSRNOG00000012040"	"protein_coding"	"Slc25a48"
"ENSRNOG00000012131"	"protein_coding"	"Il9"
"ENSRNOG00000012160"	"protein_coding"	"Syk"
"ENSRNOG00000012168"	"protein_coding"	"Fbxl21"
"ENSRNOG00000012189"	"protein_coding"	"Lect2"
"ENSRNOG00000012216"	"protein_coding"	"Tgfbi"
"ENSRNOG00000012628"	"protein_coding"	"Gpr18"
"ENSRNOG00000012710"	"protein_coding"	"Ubac2"
"ENSRNOG00000012727"	"protein_coding"	"Trpc7"
"ENSRNOG00000012747"	"protein_coding"	"Spock1"
"ENSRNOG00000012751"	"protein_coding"	"Tm9sf2"
"ENSRNOG00000012771"	"protein_coding"	"Ddx41"
"ENSRNOG00000013090"	"protein_coding"	"Gadd45g"
"ENSRNOG00000013306"	"protein_coding"	"Pcdh20"
"ENSRNOG00000013564"	"protein_coding"	"Dok3"
"ENSRNOG00000013653"	"protein_coding"	"Pdlim7"
"ENSRNOG00000013679"	"protein_coding"	"Sema4d"
"ENSRNOG00000013773"	"protein_coding"	"Secisbp2"
"ENSRNOG00000013835"	"protein_coding"	"Timm8a2"
"ENSRNOG00000014075"	"protein_coding"	"Clybl"
"ENSRNOG00000014130"	"protein_coding"	"Cks2"
"ENSRNOG00000014170"	"protein_coding"	"Dbn1"
"ENSRNOG00000014310"	"protein_coding"	"Tmtc4"
